date,Austria,Belgium,Bulgaria,Switzerland,Cyprus,Czech Republic,Germany,Denmark,Spain,Estonia,Finland,France,United Kingdom,Greece,Croatia,Hungary,Ireland,Iceland,Italy,Liechtenstein,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Norway,Poland,Portugal,Romania,Slovak Republic,Slovenia,Sweden
2005-01-01,100.35335,159.89013,89.22806,95.45322,96.54328,95.67085,102.27959,124.09972,117.34223,102.78908,111.78969,106.78168,105.42197,100.81749,93.17103,96.26466,109.7843,111.24725,99.2878,107.8243,104.49724,95.36266,102.68632,101.93563,118.37361,113.75949,99.58298,97.93074,82.47559,93.27786,97.18781,104.05971
2006-01-01,100.32996,161.01921,89.74012,96.02689,96.59815,96.03756,103.05829,119.99984,117.33755,103.1119,111.45566,106.92752,98.24422,100.76952,94.93426,96.09009,109.60344,111.0056,100.05312,107.01107,107.00485,95.90557,103.9654,97.98584,118.60428,113.94465,98.65075,98.4939,83.8186,92.68424,96.97823,103.56905
2007-01-01,99.70887,159.51427,90.23805,95.91104,97.77915,94.95881,102.24229,118.75887,116.35605,103.24273,110.11398,106.69353,97.1942,98.19933,96.60086,96.16716,111.2345,109.502,100.46998,106.34228,106.92929,96.71695,103.92124,99.94029,119.47656,113.58016,98.08262,101.96286,87.30476,92.33735,98.65697,102.3869
2008-01-01,99.42073,158.74341,89.43396,95.88605,98.32904,94.14958,103.30832,117.84123,115.52629,102.26793,108.60678,106.43284,98.33966,,98.37135,96.04281,111.29397,108.58461,101.10097,107.56612,106.10878,97.48297,104.89757,100.20958,120.44203,112.57491,97.14995,103.69304,92.8913,91.7409,98.79871,101.3035
2009-01-01,99.64985,156.63837,88.74194,95.60131,98.38756,93.85027,103.15825,117.97562,115.02879,102.73762,107.47555,106.23923,100.16977,,99.84746,96.24977,114.39266,106.51382,101.41655,105.68449,104.75588,,99.4204,,120.60619,111.31356,96.24036,105.90389,95.29491,91.67635,98.74992,99.48973
2010-01-01,98.80721,156.86153,90.2262,96.11023,91.4408,94.65642,103.97484,119.49685,119.11595,105.28926,107.58606,106.42494,102.90468,106.31763,99.901,97.08149,118.09691,107.31435,102.90382,108.87928,105.06827,101.29066,102.82216,104.24112,122.07911,112.60663,95.94371,106.75214,97.66126,92.26112,98.94939,98.12031
2011-01-01,98.06147,156.63317,93.75526,96.41895,92.82562,95.79879,103.76242,122.69902,120.93325,107.36883,108.09777,106.61064,93.76583,103.18358,99.19125,96.79927,115.83373,106.65031,103.33157,111.45657,106.00816,101.02246,105.56579,93.30612,128.17912,112.18761,95.89886,106.58557,98.26016,92.5989,98.89345,96.97975
2012-01-01,97.84332,157.79477,94.69573,96.48052,95.29985,96.79181,102.16761,123.40579,122.83753,107.81157,108.24276,105.81358,91.55276,104.5624,98.91718,98.06066,117.75219,110.00914,102.03334,110.37386,106.17351,100.36072,106.3448,94.04103,128.99249,110.57043,96.21341,108.7159,97.51628,92.596,98.36042,98.14225
2013-01-01,99.19738,160.91923,101.45316,98.89136,98.31169,103.99895,100.81089,129.33805,123.1873,108.16742,144.28612,104.3766,123.77629,105.76723,99.34799,104.71535,,118.24479,102.40899,,108.99441,102.73632,114.77681,94.07425,,113.18486,107.35098,119.45542,96.64545,90.81761,111.06486,128.55638
2014-01-01,99.66308,162.29934,104.14878,,99.41673,104.69722,99.71072,129.32817,123.37487,108.4099,146.42757,103.42583,126.3899,102.28946,98.70238,104.18991,116.7391,118.61568,102.28106,115.55783,108.18478,102.70839,113.70693,94.43334,,112.76671,106.9047,116.0811,94.41653,90.67749,110.48546,132.94213
2015-01-01,100.321,163.93472,102.27227,101.47371,99.77831,105.0893,98.82264,130.25186,124.96066,111.04143,150.01986,103.39604,124.524,102.2004,98.65387,103.03062,116.98987,119.07888,102.25627,116.12344,107.67293,102.31936,112.35665,94.90859,133.54585,114.64604,107.74312,118.76918,92.92757,90.98054,110.32409,140.43676
2016-01-01,100.96302,161.03316,99.67708,102.56538,99.11931,104.63481,98.812,129.11949,126.19046,115.01412,152.16286,103.3081,,102.95685,98.87111,102.71395,117.02872,117.62901,101.66235,116.02837,107.42977,103.66516,111.29681,95.80822,132.69165,116.22799,108.60433,118.02484,91.14482,91.25234,115.93011,144.90935
2017-01-01,100.45521,158.54185,98.18347,102.48743,100.33255,103.49158,98.40928,129.07748,126.0045,117.52009,153.96358,103.76003,125.85187,104.49627,99.40242,103.48996,125.30712,117.51671,101.27041,117.09433,108.40176,103.65505,110.72325,104.75412,135.57512,116.87442,109.93363,119.91319,91.25939,91.06786,115.60043,152.86068
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
