date,Austria,Belgium,Bulgaria,Switzerland,Cyprus,Czech Republic,Germany,Denmark,Spain,Estonia,Finland,France,United Kingdom,Greece,Croatia,Hungary,Ireland,Iceland,Italy,Liechtenstein,Lithuania,Luxembourg,Latvia,Malta,Netherlands,Norway,Poland,Portugal,Romania,Slovak Republic,Slovenia,Sweden
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,55.7558550041256,82.5757394527161,66.9400965297294,66.1294458519749,73.0657600701529,78.3860643927324,47.416105275433,55.6416285468058,35.1166576414935,74.2567080764856,38.5612468170593,31.3374754046807,30.0068495774848,36.1292311982958,50.5166501106333,84.9389143286366,122.32608520648,47.218218965954,31.4534365562806,,75.6209017868972,211.559048709607,61.3040259640911,144.86553883247,84.321978608313,38.4416544411277,55.5903768930458,43.5217306698203,41.6418648954979,96.0902870846423,85.3786313506452,45.7877169725135
2017-01-01,54.0376710217349,82.3114451875584,68.1464730187792,65.0326216876611,73.0152992340802,79.7260774989712,47.3974341985646,55.1388663944531,35.1783922236242,76.1376865328606,37.6840799875988,30.8198947044155,30.3661254439058,32.9903963772026,50.0289962969341,87.143096211555,121.042588526693,46.1041878279973,30.8424072807019,,73.6057866057133,217.621360613456,62.1263517837431,149.770954264223,83.391768024212,36.3329956891189,54.3540852704993,42.7242663980773,41.4700877973861,95.1058890456424,83.1708095021404,44.4335113738318
2016-01-01,52.4510949085293,79.3766835721925,64.7258047381281,65.7442826800745,70.7503129359432,79.5556198733638,46.023196451932,53.4259804750415,33.8800904977376,77.4537942698225,34.8158945025841,30.2475371833945,28.4392368950012,30.0637459339879,47.6333169784209,87.1517391095897,120.815306582385,47.4127506701892,29.3312929817177,,67.5794281300519,213.035692906183,60.401556485662,151.899769838095,79.5351647591471,35.4599263818255,52.1945482055889,40.2108236358286,41.1855862374163,93.7275041002486,77.9715078606826,43.256044942263
2015-01-01,53.0890605587958,77.8052821516798,64.5380422511041,62.2161387250901,70.3258965023065,81.0493010657814,46.8485876563908,55.4181749794426,33.6265184346551,76.8734131563936,35.3850299740918,30.5926223781313,27.6514218820426,31.5532707138237,46.3797494289749,87.9793891678772,121.965038601737,51.9389632181021,29.7159823723612,,68.8216339729772,221.196586443064,60.7200683502335,153.767824830159,82.658896708444,37.8018159096519,49.497951923814,40.6151154462762,41.0180191128728,92.0228927438907,77.1486775672368,44.294977676496
2014-01-01,53.3865790462424,79.801009073623,64.9049620325708,64.2737455326773,66.109181405991,82.5456924295555,45.6192633128717,54.6131396383028,33.4825675913959,81.3308981156804,36.4814376235518,29.666684498073,28.5020548195346,32.3730407059617,43.3005334656434,87.4179243002308,110.025496775393,51.5209256023028,29.1088281864091,,72.3427034786249,212.607099406063,61.2021916139423,148.84827071204,80.5779081541485,38.996355721797,47.5689217230576,40.2159680026703,41.1641751799795,91.5183156556527,76.151742671285,43.5697767828211
2013-01-01,53.4412932967224,79.3243484015476,64.8781363714651,71.9249382224681,61.3603125807344,76.8709518101924,45.4186778593914,54.8288189867113,32.9625774735678,84.0234024702817,38.0176291228019,29.3647378670492,29.952601103524,30.3534285061372,40.4345774315983,85.5844507720237,103.664147645544,53.4930377065601,28.6332430796987,,78.7912371631878,190.628582291961,60.2606199452678,156.98259356995,79.880477786038,39.1971735047655,46.3198331819457,39.6065049729616,39.8731217132047,93.6153562017378,74.2164744110101,42.8028781240202
2012-01-01,53.9736761965302,80.4044905064987,60.7991916177883,67.0336244560307,55.3122593814023,76.1700746223071,46.3071201430804,54.6304940173438,31.45527248111,85.5675634123131,38.8082790730065,29.2030271868495,29.9751039670716,28.6839940157939,39.5251693295259,86.3220792618396,104.509633606792,55.0172627742156,28.3792428359574,,78.4108732543267,186.444307394605,61.1988791143765,165.247834133142,79.5033738356974,40.6824371898883,44.4435920646854,37.7780148210557,37.4089525954752,91.0358772574459,72.8915892060722,45.2008137088454
2011-01-01,53.9486708516394,80.6973629124622,59.0690820837306,65.4655141197832,53.4951590496264,71.3071567311351,45.0571362806101,53.8201489280677,29.5349622049272,85.8218638462488,38.900392933262,28.4213374764194,30.7000187976267,25.5354159285239,38.8644501984906,86.5856413001741,103.791020586559,54.7612573417452,26.8724634660876,,73.0757046948924,177.989656164445,57.7696038324145,160.495528134765,75.5030683053513,41.2739648574507,42.5631723792845,34.4548615994609,37.0315825913804,85.0149858061686,70.2471445909427,45.3898994874619
2010-01-01,51.2621603273359,75.8500644792464,50.1788787944037,63.9656232353477,50.3797480614863,66.0295210253014,42.565473405085,50.5229276395878,25.9516793464024,74.4333837979562,38.4143975593033,26.7882998402738,28.2750712111101,22.1022051218367,36.1773859709839,81.750413245871,103.019290182287,51.984284951387,25.0740498513169,,64.1219260013155,174.523090007987,53.5699534578098,153.255549662853,69.8036724776943,39.7598437031518,40.055130499039,30.0693089249393,32.398669561777,77.3169750695534,64.2748224424957,44.732840292956
2009-01-01,45.2074165608437,68.8340037082276,42.3320120735649,57.2304760078274,48.7221408291604,58.6842997764355,38.1199069398503,47.1260734604538,23.0616941747255,60.5219565723599,36.0809256824047,24.8355472102672,26.3730781880932,18.9821866963597,32.6639775941528,74.3996204739661,93.2367060731826,48.6449517162545,22.3991617339964,,51.9391992978012,164.069506600635,42.4713440337353,147.735640048219,62.2370135170171,39.2356785990914,37.1844501708196,27.2937427180784,26.0236122287219,68.0361180943086,57.2642886378883,43.5397115615308
